Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 T0 Utility [%]","Core 0 T1 Utility [%]","Core 1 T0 Utility [%]","Core 1 T1 Utility [%]","Core 2 T0 Utility [%]","Core 2 T1 Utility [%]","Core 3 T0 Utility [%]","Core 3 T1 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total System Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core C7 Residency (avg) [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
6.9.2022,16:27:40.435,14922,7879,65.4,7039,8721,44.6,37.4,1.231,1.225,1.245,1.217,1.235,0.918,0.761,4769.5,4769.5,4769.5,4769.5,4769.5,99.4,3577.1,679.8,411.7,1045.8,1257.3,694.5,128.1,59.1,232.9,1608.9,679.8,14.2,9.9,20.7,25.9,13.7,3.0,0.7,5.3,34.6,34.6,14.2,100.0,37.4,22.6,57.5,69.4,38.4,6.4,3.0,12.6,89.2,37.4,48.0,48.0,48.0,48.0,48.0,36.0,63,61,77,53,59,38,39,23,47,41,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,57,14.177,10.701,0.004,23.182,1.730,0.353,34.0,57.0,0.616,99.4,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,15.0,9.5,24.1,27.0,14.8,3.3,2.0,5.3,34.2,68.3,63.0,57.8,92.6,59.9,794.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.5,0.1,0.6,0.206,0.038,68788,80558,17.117,62.305,100.0,0.0,8384,2014,6.035,1.810,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:42.480,14921,7879,65.4,7046,8715,44.7,37.4,1.229,1.220,1.245,1.215,1.235,0.918,0.761,4769.5,4769.5,4769.5,4769.5,4769.5,99.4,3577.1,661.1,572.3,127.6,102.4,3715.9,125.3,496.2,75.8,73.3,661.1,13.0,11.5,1.5,0.7,77.8,2.2,9.9,0.0,0.7,77.8,13.0,100.0,36.2,30.3,7.0,4.9,206.4,6.4,27.4,3.6,3.8,36.2,48.0,48.0,48.0,48.0,48.0,36.0,61,55,77,52,59,39,45,23,48,41,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,57,13.810,10.429,0.003,22.752,1.732,0.350,34.0,57.0,0.521,99.4,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.5,12.9,3.0,3.0,78.2,3.2,11.2,2.3,2.1,68.8,79.4,18.8,83.4,93.8,794.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.2,0.2,0.4,0.020,0.076,68788,80558,17.118,62.305,100.0,0.0,8384,2014,4.922,0.292,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:44.533,14922,7879,65.4,7046,8714,44.7,37.4,1.194,1.222,1.232,1.072,1.247,0.918,0.763,4600.9,4723.9,4723.9,4231.8,4723.9,98.4,3542.9,658.0,119.3,66.6,117.6,63.4,1273.6,2404.1,48.5,1170.9,658.0,13.5,6.0,0.7,1.5,0.0,25.7,50.0,0.0,24.2,50.0,13.5,100.0,36.2,6.5,3.6,6.0,3.4,70.1,133.5,2.1,64.8,36.2,46.8,48.0,48.0,43.0,48.0,36.0,62,59,63,53,72,38,41,37,47,28,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,58,13.655,10.395,0.000,22.559,1.692,0.348,34.0,57.0,0.448,98.4,0.0,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.5,4.1,1.7,3.1,1.6,27.6,50.6,1.9,25.1,69.4,91.4,94.1,21.0,71.3,787.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.0,0.4,0.4,0.000,0.103,68788,80558,17.117,62.305,100.0,0.0,8384,2014,0.119,0.095,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:46.564,14923,7878,65.4,7046,8714,44.7,37.4,1.153,1.075,1.075,1.232,1.230,0.918,0.763,4477.9,4231.8,4231.8,4723.9,4723.9,98.4,3542.9,660.0,198.3,838.3,614.8,3008.9,430.0,65.3,43.1,81.0,660.0,13.2,3.0,18.3,11.4,62.5,8.4,0.7,0.7,0.7,62.5,13.2,100.0,36.1,9.4,46.5,34.0,167.1,22.5,3.3,1.9,4.3,36.1,45.5,43.0,43.0,48.0,48.0,36.0,61,59,58,71,55,39,41,42,29,45,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,58,13.925,10.483,0.000,22.910,1.725,0.348,34.0,57.0,0.591,98.4,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.6,4.9,17.8,13.2,63.3,12.3,1.5,1.5,2.2,68.5,75.4,23.8,80.5,94.4,787.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.2,0.4,0.5,0.004,0.094,68788,80559,17.116,62.305,100.0,0.0,8384,2014,4.863,0.162,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:48.610,14949,7852,65.5,7067,8694,44.8,37.4,1.154,1.225,1.242,1.072,1.075,0.918,0.763,4529.0,4777.8,4777.8,4280.1,4280.1,99.5,3583.3,718.8,440.2,131.1,1767.5,212.6,893.8,1855.4,345.7,104.0,718.8,15.2,12.2,2.3,38.4,3.8,16.7,37.6,8.4,2.3,38.4,15.2,100.0,39.4,24.0,7.0,97.4,11.6,48.5,102.9,18.3,5.4,39.4,45.5,48.0,48.0,43.0,43.0,36.0,62,61,74,55,57,38,39,26,45,43,74,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,57,14.436,11.067,0.000,23.589,1.710,0.360,34.0,57.0,0.534,99.5,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,16.0,10.9,3.2,37.8,4.9,20.7,39.3,8.3,2.8,65.6,82.0,56.6,38.3,85.3,796.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.3,0.3,0.6,0.078,0.076,68789,80559,17.117,62.305,100.0,0.0,8384,2014,0.524,2.247,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:50.645,14948,7852,65.5,7067,8694,44.8,37.4,1.116,1.072,1.245,1.072,1.075,0.918,0.763,4404.5,4280.1,4777.8,4280.1,4280.1,99.5,3583.3,650.1,197.3,282.6,1215.8,66.3,820.2,2514.5,50.2,54.2,650.1,12.7,1.5,6.1,24.4,0.7,16.1,52.6,0.0,0.0,52.6,12.7,100.0,35.7,9.4,15.6,67.1,3.5,45.0,139.7,2.2,2.8,35.7,44.3,43.0,48.0,43.0,43.0,36.0,61,55,77,52,58,40,45,23,48,42,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,57,13.527,10.236,0.000,22.389,1.694,0.344,34.0,57.0,0.477,99.5,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.2,5.0,6.2,26.1,1.6,17.6,53.1,2.0,1.6,70.2,86.2,71.5,29.0,94.1,796.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.1,0.0,0.2,0.004,0.006,68789,80559,17.116,62.305,100.0,0.0,8384,2014,4.861,0.099,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:52.678,14949,7851,65.5,7066,8694,44.8,37.4,1.228,1.220,1.242,1.215,1.235,0.918,0.763,4668.0,4668.0,4668.0,4668.0,4668.0,97.2,3501.0,679.6,178.1,168.1,737.6,869.5,991.5,1642.8,93.1,755.9,679.6,13.8,3.0,3.0,16.7,18.3,19.8,33.5,0.7,15.2,33.5,13.8,100.0,37.3,9.3,9.2,40.6,48.2,54.1,91.2,4.5,41.8,37.3,48.0,48.0,48.0,48.0,48.0,36.0,61,57,75,52,58,40,43,25,48,42,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,57,14.130,10.619,0.000,23.255,1.711,0.352,34.0,57.0,0.676,97.2,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,15.0,5.2,4.0,16.0,18.5,22.6,34.7,2.8,16.4,68.1,88.8,64.0,40.4,79.0,778.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.3,0.6,0.9,0.079,0.088,68789,80559,17.116,62.305,100.0,0.0,8384,2014,6.768,1.776,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:54.710,14950,7851,65.5,7066,8694,44.8,37.4,1.125,1.072,1.227,1.235,0.965,0.918,0.763,4303.3,4181.7,4668.0,4668.0,3695.5,97.2,3501.0,658.0,113.2,527.3,1340.8,41.3,320.0,1811.6,592.5,517.0,658.0,12.9,1.5,10.8,27.1,0.0,4.6,37.2,11.6,10.0,37.2,12.9,100.0,36.1,5.1,29.2,74.1,2.2,16.6,100.5,32.5,28.5,36.1,44.3,43.0,48.0,48.0,38.0,36.0,61,58,58,71,55,40,42,42,29,45,72,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,58,13.771,10.404,0.002,22.659,1.708,0.347,34.0,57.0,0.534,97.2,0.0,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.5,3.4,11.3,28.7,1.1,8.8,38.1,13.2,11.3,69.1,82.8,69.3,50.0,74.2,778.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.1,0.2,0.3,0.004,0.008,68789,80559,17.115,62.305,100.0,0.0,8384,2014,5.031,0.481,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:56.754,14949,7851,65.5,7066,8694,44.8,37.4,1.191,1.222,1.077,1.215,1.247,0.918,0.763,4575.7,4698.0,4208.6,4698.0,4698.0,97.9,3523.5,656.5,117.5,60.9,426.3,218.3,97.8,28.6,228.3,4074.4,656.5,14.2,3.8,0.7,7.6,5.3,3.0,1.5,4.5,86.9,86.9,14.2,100.0,36.1,6.3,3.2,22.4,12.0,4.9,1.4,12.4,226.5,36.1,46.8,48.0,43.0,48.0,48.0,36.0,62,59,64,52,71,39,41,36,48,29,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,58,13.903,10.474,0.005,22.913,1.709,0.347,34.0,57.0,0.592,97.9,0.1,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,14.7,4.1,1.6,12.2,4.7,2.6,1.4,4.9,85.8,68.1,91.5,77.7,93.6,9.6,783.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.1,0.4,0.6,0.002,0.042,68789,80559,17.118,62.305,100.0,0.0,8384,2014,0.000,0.175,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:27:59.972,14949,7851,65.5,7066,8694,44.8,37.4,1.076,1.072,1.080,1.072,1.077,0.918,0.761,4208.6,4208.6,4208.6,4208.6,4208.6,97.9,3523.5,712.7,618.9,668.8,550.2,1486.0,404.3,1618.6,215.5,139.0,712.7,14.5,13.8,13.7,9.9,31.2,7.6,33.5,4.6,1.5,33.5,14.5,100.0,39.1,32.9,37.0,29.5,82.3,22.0,89.9,11.4,7.4,39.0,43.0,43.0,43.0,43.0,43.0,36.0,63,61,77,55,60,37,39,23,45,40,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,60,14.304,10.879,0.002,23.261,1.717,0.351,34.0,57.0,0.582,97.9,0.0,0.0,0.0,0.0,0.0,0.0,753,2,0.0,0.0,0.0,15.7,13.6,14.3,13.7,31.4,9.0,34.5,5.3,3.4,66.6,70.8,51.6,54.5,89.5,783.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,17.6,0.3,17.9,7.821,0.066,68813,80559,17.116,62.305,100.0,0.0,8384,2014,5.554,1.835,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:2.026,14969,7832,65.6,7111,8649,45.1,37.3,1.079,1.075,1.082,1.080,1.077,0.916,0.718,4335.5,4335.5,4335.5,4335.5,4335.5,100.8,3629.7,1321.2,1037.8,1423.4,1649.3,730.1,1204.1,1076.7,1527.5,1920.7,1321.2,28.9,21.7,30.7,39.8,15.6,26.0,25.7,31.8,40.0,40.0,28.9,100.0,72.7,57.2,78.7,89.9,39.9,66.1,59.3,84.1,106.2,72.7,43.0,43.0,43.0,43.0,43.0,36.0,71,64,80,75,65,29,36,20,25,35,80,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,60,20.382,16.709,0.013,28.205,1.707,0.243,40.0,57.0,0.854,100.8,0.5,0.0,0.0,0.0,0.0,0.0,765,2,0.0,0.0,0.0,30.0,24.1,31.8,38.5,16.4,28.0,24.5,34.3,42.4,41.5,43.2,44.9,51.3,26.7,806.6,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,4.2,0.5,4.7,1.645,0.117,68816,80559,17.117,62.305,100.0,0.0,8385,2014,11.564,8.600,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:4.065,14954,7847,65.5,7106,8654,45.0,37.2,1.086,1.072,1.075,0.965,1.232,0.918,0.823,4335.5,4335.5,4335.5,3831.3,4839.6,100.8,3629.7,873.1,553.3,86.9,693.0,421.4,722.1,3135.2,999.1,373.5,873.1,18.0,9.9,1.5,12.9,9.0,14.5,67.1,20.6,8.3,67.1,18.0,100.0,47.9,29.0,4.6,37.1,23.2,39.9,174.2,54.9,20.4,47.9,43.0,43.0,43.0,38.0,48.0,36.0,61,58,61,70,56,39,42,39,30,44,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,60,16.675,13.236,0.021,23.665,1.692,0.114,40.0,57.0,0.656,100.8,0.1,0.0,0.0,0.0,0.0,0.0,765,2,0.0,0.0,0.0,19.6,12.9,2.2,17.8,9.3,16.0,67.0,22.9,8.4,56.2,75.5,66.5,17.5,65.6,806.6,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,4.2,0.4,4.6,3.238,0.074,68822,80560,17.116,62.305,100.0,0.0,8385,2014,7.250,1.545,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:6.130,15121,7679,66.3,7323,8437,46.4,37.0,1.192,1.227,1.075,1.232,1.232,0.918,0.823,4603.5,4726.6,4234.3,4726.6,4726.6,98.5,3545.0,1620.4,1524.5,1464.3,2172.9,1580.3,1453.3,1448.2,1593.8,1725.7,1620.4,34.0,32.3,28.4,45.3,33.0,33.0,30.7,32.3,36.9,45.3,34.0,100.0,89.2,84.0,80.7,119.4,87.1,79.7,79.7,87.6,95.4,89.2,46.8,48.0,43.0,48.0,48.0,36.0,63,65,61,70,57,37,35,39,30,43,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,59,22.296,18.454,0.077,30.707,1.847,0.309,40.0,57.0,0.790,98.5,1.8,0.0,0.0,0.0,0.0,0.0,838,2,0.0,0.0,0.0,37.4,35.5,33.5,50.0,36.0,33.7,33.5,37.0,39.7,38.8,41.7,28.0,45.6,40.0,787.8,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,100.0,17.2,100.0,23.742,2.364,68869,80564,17.116,62.305,100.0,0.0,8385,2014,13.257,14.730,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:8.204,15101,7699,66.2,7294,8466,46.2,37.0,1.118,1.072,1.077,1.072,1.250,0.916,0.821,4357.4,4234.3,4234.3,4234.3,4726.6,98.5,3545.0,672.2,126.9,115.7,373.7,127.4,415.6,2928.0,105.5,1184.6,672.2,13.0,1.5,1.5,5.2,1.5,8.2,60.9,0.7,24.8,60.9,13.0,100.0,36.8,5.6,6.3,19.4,6.8,22.9,162.6,5.4,65.6,36.8,44.3,43.0,43.0,43.0,48.0,36.0,62,56,64,54,73,38,44,36,46,27,73,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,60,14.085,10.589,0.016,20.828,1.788,0.084,40.0,57.0,0.622,98.5,0.1,0.0,0.0,0.0,0.0,0.0,838,2,0.0,0.0,0.0,14.9,3.2,2.8,11.2,2.8,8.9,61.8,3.0,25.3,67.7,92.9,80.8,26.9,70.3,787.8,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,24,97.0,No,No,2530,2607,0.1,0.3,0.5,0.001,0.009,68869,80564,17.118,62.305,100.0,0.0,8385,2014,2.395,0.281,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:10.281,15048,7753,65.9,7247,8513,45.9,37.0,1.230,1.222,1.245,1.217,1.235,0.918,0.823,4789.1,4789.1,4789.1,4789.1,4789.1,99.8,3591.8,670.3,259.6,105.8,768.8,475.9,372.6,375.9,1440.5,1563.1,670.3,13.8,4.5,3.0,15.7,9.0,9.0,7.5,30.0,31.5,31.5,13.8,100.0,36.9,14.1,5.7,41.6,26.2,20.2,20.6,79.8,86.8,36.9,48.0,48.0,48.0,48.0,48.0,36.0,63,61,76,55,58,38,39,24,45,42,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,58,14.072,10.491,0.015,20.869,1.792,0.081,40.0,57.0,0.702,99.8,0.1,0.0,0.0,0.0,0.0,0.0,838,2,0.0,0.0,0.0,14.8,6.4,2.6,18.9,10.1,8.2,8.6,30.6,33.1,68.8,89.8,66.9,81.6,36.9,798.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,24,97.0,No,No,2530,2607,0.5,0.3,0.8,0.324,0.041,68870,80564,17.116,62.305,100.0,0.0,8385,2014,5.159,2.393,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:28:12.352,15046,7754,65.9,7245,8515,45.9,37.0,1.193,1.075,1.230,1.235,1.232,0.918,0.823,4664.4,4290.2,4789.1,4789.1,4789.1,99.8,3492.0,651.2,399.5,78.0,1506.7,546.6,462.1,93.4,2076.7,46.9,651.2,13.3,8.3,1.5,31.0,12.1,7.5,1.5,43.9,0.7,43.9,13.3,100.0,35.8,21.3,4.1,82.9,30.2,25.2,4.9,115.1,2.4,35.8,46.8,43.0,48.0,48.0,48.0,35.0,62,59,60,72,55,39,41,40,28,45,72,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,60,13.890,10.340,0.017,20.605,1.796,0.070,40.0,57.0,0.669,99.8,0.1,0.0,0.0,0.0,0.0,0.0,838,2,0.0,0.0,0.0,14.3,9.0,1.9,33.8,11.6,10.1,2.7,43.9,1.3,69.3,87.8,49.5,85.6,54.2,798.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,24,97.0,No,No,2530,2607,0.0,0.6,0.6,0.000,0.025,68870,80564,17.117,62.305,100.0,0.0,8385,2014,0.274,0.180,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
